id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_bulan,nama_bulan,rata_rata_harga_produsen,satuan,tahun
1181,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,5,MEI,50000,RUPIAH/KILOGRAM,2024
1182,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,6,JUNI,60000,RUPIAH/KILOGRAM,2024
1183,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,7,JULI,60000,RUPIAH/KILOGRAM,2024
1184,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,8,AGUSTUS,55000,RUPIAH/KILOGRAM,2024
1185,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,9,SEPTEMBER,55000,RUPIAH/KILOGRAM,2024
1186,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,10,OKTOBER,58000,RUPIAH/KILOGRAM,2024
1187,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,11,NOVEMBER,58000,RUPIAH/KILOGRAM,2024
1188,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,12,DESEMBER,58000,RUPIAH/KILOGRAM,2024
1189,32,JAWA BARAT,3271,KOTA BOGOR,1,JANUARI,0,RUPIAH/KILOGRAM,2024
1190,32,JAWA BARAT,3271,KOTA BOGOR,2,FEBRUARI,0,RUPIAH/KILOGRAM,2024
1191,32,JAWA BARAT,3271,KOTA BOGOR,3,MARET,0,RUPIAH/KILOGRAM,2024
1192,32,JAWA BARAT,3271,KOTA BOGOR,4,APRIL,0,RUPIAH/KILOGRAM,2024
1193,32,JAWA BARAT,3271,KOTA BOGOR,5,MEI,0,RUPIAH/KILOGRAM,2024
1194,32,JAWA BARAT,3271,KOTA BOGOR,6,JUNI,0,RUPIAH/KILOGRAM,2024
1195,32,JAWA BARAT,3271,KOTA BOGOR,7,JULI,0,RUPIAH/KILOGRAM,2024
1196,32,JAWA BARAT,3271,KOTA BOGOR,8,AGUSTUS,0,RUPIAH/KILOGRAM,2024
1197,32,JAWA BARAT,3271,KOTA BOGOR,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
1198,32,JAWA BARAT,3271,KOTA BOGOR,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
1199,32,JAWA BARAT,3271,KOTA BOGOR,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
1200,32,JAWA BARAT,3271,KOTA BOGOR,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
1201,32,JAWA BARAT,3272,KOTA SUKABUMI,1,JANUARI,0,RUPIAH/KILOGRAM,2024
1202,32,JAWA BARAT,3272,KOTA SUKABUMI,2,FEBRUARI,0,RUPIAH/KILOGRAM,2024
1203,32,JAWA BARAT,3272,KOTA SUKABUMI,3,MARET,0,RUPIAH/KILOGRAM,2024
1204,32,JAWA BARAT,3272,KOTA SUKABUMI,4,APRIL,0,RUPIAH/KILOGRAM,2024
1205,32,JAWA BARAT,3272,KOTA SUKABUMI,5,MEI,0,RUPIAH/KILOGRAM,2024
1206,32,JAWA BARAT,3272,KOTA SUKABUMI,6,JUNI,0,RUPIAH/KILOGRAM,2024
1207,32,JAWA BARAT,3272,KOTA SUKABUMI,7,JULI,0,RUPIAH/KILOGRAM,2024
1208,32,JAWA BARAT,3272,KOTA SUKABUMI,8,AGUSTUS,0,RUPIAH/KILOGRAM,2024
1209,32,JAWA BARAT,3272,KOTA SUKABUMI,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
1210,32,JAWA BARAT,3272,KOTA SUKABUMI,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
1211,32,JAWA BARAT,3272,KOTA SUKABUMI,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
1212,32,JAWA BARAT,3272,KOTA SUKABUMI,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
1213,32,JAWA BARAT,3273,KOTA BANDUNG,1,JANUARI,0,RUPIAH/KILOGRAM,2024
1214,32,JAWA BARAT,3273,KOTA BANDUNG,2,FEBRUARI,0,RUPIAH/KILOGRAM,2024
1215,32,JAWA BARAT,3273,KOTA BANDUNG,3,MARET,0,RUPIAH/KILOGRAM,2024
1216,32,JAWA BARAT,3273,KOTA BANDUNG,4,APRIL,0,RUPIAH/KILOGRAM,2024
1217,32,JAWA BARAT,3273,KOTA BANDUNG,5,MEI,0,RUPIAH/KILOGRAM,2024
1218,32,JAWA BARAT,3273,KOTA BANDUNG,6,JUNI,0,RUPIAH/KILOGRAM,2024
1219,32,JAWA BARAT,3273,KOTA BANDUNG,7,JULI,0,RUPIAH/KILOGRAM,2024
1220,32,JAWA BARAT,3273,KOTA BANDUNG,8,AGUSTUS,0,RUPIAH/KILOGRAM,2024
1221,32,JAWA BARAT,3273,KOTA BANDUNG,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
1222,32,JAWA BARAT,3273,KOTA BANDUNG,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
1223,32,JAWA BARAT,3273,KOTA BANDUNG,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
1224,32,JAWA BARAT,3273,KOTA BANDUNG,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
1225,32,JAWA BARAT,3274,KOTA CIREBON,1,JANUARI,0,RUPIAH/KILOGRAM,2024
1226,32,JAWA BARAT,3274,KOTA CIREBON,2,FEBRUARI,0,RUPIAH/KILOGRAM,2024
1227,32,JAWA BARAT,3274,KOTA CIREBON,3,MARET,0,RUPIAH/KILOGRAM,2024
1228,32,JAWA BARAT,3274,KOTA CIREBON,4,APRIL,0,RUPIAH/KILOGRAM,2024
1229,32,JAWA BARAT,3274,KOTA CIREBON,5,MEI,0,RUPIAH/KILOGRAM,2024
1230,32,JAWA BARAT,3274,KOTA CIREBON,6,JUNI,0,RUPIAH/KILOGRAM,2024
1231,32,JAWA BARAT,3274,KOTA CIREBON,7,JULI,0,RUPIAH/KILOGRAM,2024
1232,32,JAWA BARAT,3274,KOTA CIREBON,8,AGUSTUS,0,RUPIAH/KILOGRAM,2024
1233,32,JAWA BARAT,3274,KOTA CIREBON,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
1234,32,JAWA BARAT,3274,KOTA CIREBON,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
1235,32,JAWA BARAT,3274,KOTA CIREBON,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
1236,32,JAWA BARAT,3274,KOTA CIREBON,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
1237,32,JAWA BARAT,3275,KOTA BEKASI,1,JANUARI,0,RUPIAH/KILOGRAM,2024
1238,32,JAWA BARAT,3275,KOTA BEKASI,2,FEBRUARI,0,RUPIAH/KILOGRAM,2024
1239,32,JAWA BARAT,3275,KOTA BEKASI,3,MARET,0,RUPIAH/KILOGRAM,2024
1240,32,JAWA BARAT,3275,KOTA BEKASI,4,APRIL,0,RUPIAH/KILOGRAM,2024
1241,32,JAWA BARAT,3275,KOTA BEKASI,5,MEI,0,RUPIAH/KILOGRAM,2024
1242,32,JAWA BARAT,3275,KOTA BEKASI,6,JUNI,0,RUPIAH/KILOGRAM,2024
1243,32,JAWA BARAT,3275,KOTA BEKASI,7,JULI,0,RUPIAH/KILOGRAM,2024
1244,32,JAWA BARAT,3275,KOTA BEKASI,8,AGUSTUS,0,RUPIAH/KILOGRAM,2024
1245,32,JAWA BARAT,3275,KOTA BEKASI,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
1246,32,JAWA BARAT,3275,KOTA BEKASI,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
1247,32,JAWA BARAT,3275,KOTA BEKASI,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
1248,32,JAWA BARAT,3275,KOTA BEKASI,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
1249,32,JAWA BARAT,3276,KOTA DEPOK,1,JANUARI,0,RUPIAH/KILOGRAM,2024
1250,32,JAWA BARAT,3276,KOTA DEPOK,2,FEBRUARI,0,RUPIAH/KILOGRAM,2024
1251,32,JAWA BARAT,3276,KOTA DEPOK,3,MARET,0,RUPIAH/KILOGRAM,2024
1252,32,JAWA BARAT,3276,KOTA DEPOK,4,APRIL,0,RUPIAH/KILOGRAM,2024
1253,32,JAWA BARAT,3276,KOTA DEPOK,5,MEI,0,RUPIAH/KILOGRAM,2024
1254,32,JAWA BARAT,3276,KOTA DEPOK,6,JUNI,0,RUPIAH/KILOGRAM,2024
1255,32,JAWA BARAT,3276,KOTA DEPOK,7,JULI,0,RUPIAH/KILOGRAM,2024
1256,32,JAWA BARAT,3276,KOTA DEPOK,8,AGUSTUS,0,RUPIAH/KILOGRAM,2024
1257,32,JAWA BARAT,3276,KOTA DEPOK,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
1258,32,JAWA BARAT,3276,KOTA DEPOK,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
1259,32,JAWA BARAT,3276,KOTA DEPOK,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
1260,32,JAWA BARAT,3276,KOTA DEPOK,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
1261,32,JAWA BARAT,3277,KOTA CIMAHI,1,JANUARI,0,RUPIAH/KILOGRAM,2024
1262,32,JAWA BARAT,3277,KOTA CIMAHI,2,FEBRUARI,0,RUPIAH/KILOGRAM,2024
1263,32,JAWA BARAT,3277,KOTA CIMAHI,3,MARET,0,RUPIAH/KILOGRAM,2024
1264,32,JAWA BARAT,3277,KOTA CIMAHI,4,APRIL,0,RUPIAH/KILOGRAM,2024
1265,32,JAWA BARAT,3277,KOTA CIMAHI,5,MEI,0,RUPIAH/KILOGRAM,2024
1266,32,JAWA BARAT,3277,KOTA CIMAHI,6,JUNI,0,RUPIAH/KILOGRAM,2024
1267,32,JAWA BARAT,3277,KOTA CIMAHI,7,JULI,0,RUPIAH/KILOGRAM,2024
1268,32,JAWA BARAT,3277,KOTA CIMAHI,8,AGUSTUS,0,RUPIAH/KILOGRAM,2024
1269,32,JAWA BARAT,3277,KOTA CIMAHI,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
1270,32,JAWA BARAT,3277,KOTA CIMAHI,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
1271,32,JAWA BARAT,3277,KOTA CIMAHI,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
1272,32,JAWA BARAT,3277,KOTA CIMAHI,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
1273,32,JAWA BARAT,3278,KOTA TASIKMALAYA,1,JANUARI,20000,RUPIAH/KILOGRAM,2024
1274,32,JAWA BARAT,3278,KOTA TASIKMALAYA,2,FEBRUARI,20000,RUPIAH/KILOGRAM,2024
1275,32,JAWA BARAT,3278,KOTA TASIKMALAYA,3,MARET,22000,RUPIAH/KILOGRAM,2024
1276,32,JAWA BARAT,3278,KOTA TASIKMALAYA,4,APRIL,22000,RUPIAH/KILOGRAM,2024
1277,32,JAWA BARAT,3278,KOTA TASIKMALAYA,5,MEI,25000,RUPIAH/KILOGRAM,2024
1278,32,JAWA BARAT,3278,KOTA TASIKMALAYA,6,JUNI,30000,RUPIAH/KILOGRAM,2024
1279,32,JAWA BARAT,3278,KOTA TASIKMALAYA,7,JULI,32516,RUPIAH/KILOGRAM,2024
1280,32,JAWA BARAT,3278,KOTA TASIKMALAYA,8,AGUSTUS,28645,RUPIAH/KILOGRAM,2024
1281,32,JAWA BARAT,3278,KOTA TASIKMALAYA,9,SEPTEMBER,30000,RUPIAH/KILOGRAM,2024
1282,32,JAWA BARAT,3278,KOTA TASIKMALAYA,10,OKTOBER,29097,RUPIAH/KILOGRAM,2024
1283,32,JAWA BARAT,3278,KOTA TASIKMALAYA,11,NOVEMBER,29333,RUPIAH/KILOGRAM,2024
1284,32,JAWA BARAT,3278,KOTA TASIKMALAYA,12,DESEMBER,30000,RUPIAH/KILOGRAM,2024
1285,32,JAWA BARAT,3279,KOTA BANJAR,1,JANUARI,0,RUPIAH/KILOGRAM,2024
1286,32,JAWA BARAT,3279,KOTA BANJAR,2,FEBRUARI,0,RUPIAH/KILOGRAM,2024
1287,32,JAWA BARAT,3279,KOTA BANJAR,3,MARET,0,RUPIAH/KILOGRAM,2024
1288,32,JAWA BARAT,3279,KOTA BANJAR,4,APRIL,0,RUPIAH/KILOGRAM,2024
1289,32,JAWA BARAT,3279,KOTA BANJAR,5,MEI,0,RUPIAH/KILOGRAM,2024
1290,32,JAWA BARAT,3279,KOTA BANJAR,6,JUNI,0,RUPIAH/KILOGRAM,2024
1291,32,JAWA BARAT,3279,KOTA BANJAR,7,JULI,0,RUPIAH/KILOGRAM,2024
1292,32,JAWA BARAT,3279,KOTA BANJAR,8,AGUSTUS,0,RUPIAH/KILOGRAM,2024
1293,32,JAWA BARAT,3279,KOTA BANJAR,9,SEPTEMBER,0,RUPIAH/KILOGRAM,2024
1294,32,JAWA BARAT,3279,KOTA BANJAR,10,OKTOBER,0,RUPIAH/KILOGRAM,2024
1295,32,JAWA BARAT,3279,KOTA BANJAR,11,NOVEMBER,0,RUPIAH/KILOGRAM,2024
1296,32,JAWA BARAT,3279,KOTA BANJAR,12,DESEMBER,0,RUPIAH/KILOGRAM,2024
